pedido_id,fecha_pedido,fecha_entrega,anio_pedido,mes_pedido,dia_semana_pedido,dias_entrega,pedido_retrasado,retraso_dias,km_recorridos,costo_transporte,costo_por_km,municipio,tipo_cliente,id_autoparte,categoria,costo_unitario,stock_actual,stock_minimo,margen_stock,ratio_stock,pais_proveedor,ruta
150,2022-07-31,2022-08-01,2022,7,0,1,0,0,55.1,636.19,11.55,San Luis Potosí,Planta,28-FRE,Frenos,2880.95,4135,830,3305,4.98,Japón,QRO-CEL
151,2026-05-17,2026-05-27,2026,5,0,10,1,5,185.4,3140.62,16.94,San Luis Potosí,Planta,59-ELE,Electrónica,3153.37,470,478,-8,0.98,China,QRO-SJR
152,2026-05-14,2026-05-31,2026,5,4,17,1,8,293,5272.49,17.99,Corregidora,Planta,19-ARN,Arneses,3708.16,4895,837,4058,5.85,China,QRO-CEL
153,2026-05-03,2026-05-31,2026,5,0,28,1,19,116.6,1486.8,12.75,El Marqués,Tier1,79-FRE,Frenos,2622.75,2367,816,1551,2.9,Alemania,QRO-CEL
154,2026-05-20,2026-05-25,2026,5,3,5,1,2,41.4,811.02,19.59,Corregidora,Distribuidor,94-FRE,Frenos,4473.89,3060,162,2898,18.89,Alemania,QRO-MQZ
155,2022-10-14,2022-10-19,2022,10,5,5,1,2,57.5,725.2,12.61,León,Taller,68-SEN,Sensores,3619.25,1156,733,423,1.58,Japón,QRO-CEL
156,2023-01-27,2023-02-03,2023,1,5,7,1,4,286.1,5629.74,19.68,Querétaro,Distribuidor,96-FRE,Frenos,3819.86,1364,751,613,1.82,Japón,QRO-CEL
157,2025-06-23,2025-06-30,2025,6,1,7,1,4,232.7,3255.02,13.99,Querétaro,Tier1,75-SUS,Suspensión,269.17,1657,967,690,1.71,Japón,QRO-SJR
158,2022-07-14,2022-07-17,2022,7,4,3,0,0,306.3,3213.7,10.49,San Juan del Río,Planta,32-SEN,Sensores,1196.78,3120,728,2392,4.29,Japón,QRO-SLP
159,2026-05-02,2026-05-27,2026,5,6,25,1,20,192,3000.5,15.63,León,Taller,27-FRE,Frenos,4045.05,2920,947,1973,3.08,México,QRO-SLP
160,2023-05-23,2023-05-26,2023,5,2,3,0,0,234.7,4167.57,17.76,San Juan del Río,Planta,76-SUS,Suspensión,1064.99,2521,492,2029,5.12,Japón,QRO-MQZ
161,2026-04-30,2026-05-02,2026,4,4,2,0,0,242.9,2244.9,9.24,León,Planta,81-SEN,Sensores,3476.55,1073,855,218,1.25,Japón,QRO-CEL
162,2024-10-24,2024-10-29,2024,10,4,5,1,2,249.5,2256.93,9.05,Celaya,Tier1,26-SEN,Sensores,2283.16,2773,396,2377,7,China,QRO-SJR
163,2026-05-06,2026-05-27,2026,5,3,21,1,16,168,2204.79,13.12,Querétaro,Distribuidor,66-SUS,Suspensión,3813.62,870,354,516,2.46,México,QRO-CEL
164,2026-05-11,2026-06-01,2026,5,1,21,1,11,215.7,2534.82,11.75,León,Planta,5-ELE,Electrónica,92.23,1679,445,1234,3.77,Japón,QRO-MQZ
165,2025-03-23,2025-03-30,2025,3,0,7,1,4,301.2,3862.97,12.83,Celaya,Planta,87-ARN,Arneses,4993.62,4977,367,4610,13.56,México,QRO-SLP
166,2026-05-21,2026-05-26,2026,5,4,5,1,1,159.2,2275.52,14.29,León,Tier1,77-FRE,Frenos,1286.73,3721,625,3096,5.95,Alemania,QRO-MQZ
167,2025-08-14,2025-08-16,2025,8,4,2,0,0,223.1,4089.16,18.33,San Juan del Río,Tier1,14-FRE,Frenos,3534.94,4023,455,3568,8.84,México,QRO-MQZ
168,2024-10-10,2024-10-13,2024,10,4,3,0,0,248.8,2328.46,9.36,Querétaro,Distribuidor,59-FRE,Frenos,254.95,2883,557,2326,5.18,México,QRO-SLP
169,2024-02-08,2024-02-14,2024,2,4,6,1,3,63.4,1199.84,18.92,San Luis Potosí,Tier1,90-SUS,Suspensión,679.84,1842,357,1485,5.16,USA,QRO-SJR
170,2025-12-10,2025-12-17,2025,12,3,7,1,4,178,3193.36,17.94,El Marqués,Tier1,45-FRE,Frenos,1728.34,1258,154,1104,8.17,México,QRO-MQZ
171,2021-08-28,2021-09-04,2021,8,6,7,1,4,328.8,6281.6,19.1,León,Planta,10-FRE,Frenos,553.07,572,283,289,2.02,México,QRO-SJR
172,2023-10-21,2023-10-22,2023,10,6,1,0,0,69.4,1171.41,16.88,Corregidora,Planta,67-ELE,Electrónica,2438.18,3104,587,2517,5.29,USA,QRO-MQZ
173,2023-06-20,2023-06-25,2023,6,2,5,1,2,215.5,4305.28,19.98,León,Taller,45-ARN,Arneses,944.57,3020,180,2840,16.78,USA,QRO-CEL
174,2023-12-01,2023-12-03,2023,12,5,2,0,0,279.2,4419.8,15.83,San Juan del Río,Tier1,11-ELE,Electrónica,2731.07,2870,828,2042,3.47,China,QRO-SLP
175,2021-11-30,2021-12-08,2021,11,2,8,1,5,236.2,2652.65,11.23,León,Planta,94-SEN,Sensores,3460.4,1180,938,242,1.26,China,QRO-SJR
176,2023-10-03,2023-10-04,2023,10,2,1,0,0,141,1875.23,13.3,Celaya,Distribuidor,42-FRE,Frenos,4554.59,2399,529,1870,4.53,México,QRO-CEL
177,2026-05-16,2026-05-30,2026,5,6,14,1,6,69.5,1036.61,14.92,Celaya,Taller,22-ARN,Arneses,4301.5,1604,436,1168,3.68,Alemania,QRO-SJR
178,2026-05-08,2026-05-26,2026,5,5,18,1,14,284.1,4773.88,16.8,León,Tier1,79-ELE,Electrónica,359.85,133,141,-8,0.94,Japón,QRO-SJR
179,2022-02-03,2022-02-04,2022,2,4,1,0,0,76.1,1405.54,18.47,San Luis Potosí,Planta,75-SEN,Sensores,2324.33,2246,115,2131,19.53,USA,QRO-SJR
180,2026-05-19,2026-05-31,2026,5,2,12,1,3,264.8,3226.52,12.18,San Luis Potosí,Tier1,9-SEN,Sensores,3506.81,652,938,-286,0.7,México,QRO-CEL
181,2024-08-28,2024-08-29,2024,8,3,1,0,0,342.8,3816.51,11.13,Querétaro,Planta,38-ARN,Arneses,2157.65,2477,447,2030,5.54,México,QRO-CEL
182,2024-02-22,2024-02-27,2024,2,4,5,1,2,268.7,2630.33,9.79,Celaya,Distribuidor,12-SUS,Suspensión,2011.59,4865,386,4479,12.6,USA,QRO-MQZ
183,2026-05-22,2026-06-04,2026,5,5,13,0,0,314.9,5511.76,17.5,San Luis Potosí,Planta,75-ARN,Arneses,783.6,3454,262,3192,13.18,Japón,QRO-SJR
184,2026-05-19,2026-05-25,2026,5,2,6,1,3,184.6,3056.43,16.56,San Juan del Río,Taller,47-SEN,Sensores,2369.53,4045,567,3478,7.13,China,QRO-SJR
185,2026-05-11,2026-05-29,2026,5,1,18,1,11,140.7,1430.44,10.17,Corregidora,Planta,98-FRE,Frenos,1762.7,3662,966,2696,3.79,USA,QRO-SJR
186,2022-03-10,2022-03-11,2022,3,4,1,0,0,324.2,3700.2,11.41,Corregidora,Distribuidor,4-SEN,Sensores,415.57,4942,295,4647,16.75,Japón,QRO-SLP
187,2026-05-11,2026-05-26,2026,5,1,15,1,11,61.9,946.5,15.29,Corregidora,Planta,49-ELE,Electrónica,3034.43,2749,539,2210,5.1,USA,QRO-MQZ
188,2026-05-19,2026-05-28,2026,5,2,9,1,3,46.3,725.86,15.68,León,Planta,67-ARN,Arneses,250.33,2392,600,1792,3.99,Japón,QRO-MQZ
189,2025-11-28,2025-12-06,2025,11,5,8,1,5,66,955.7,14.48,Querétaro,Tier1,75-ELE,Electrónica,216.11,4758,831,3927,5.73,USA,QRO-CEL
190,2026-05-06,2026-05-28,2026,5,3,22,1,16,216.8,1749.24,8.07,El Marqués,Tier1,41-SUS,Suspensión,754.34,4179,350,3829,11.94,USA,QRO-SJR
191,2022-04-10,2022-04-17,2022,4,0,7,1,4,33.4,334.66,10.02,San Luis Potosí,Tier1,52-ARN,Arneses,4854.61,3039,358,2681,8.49,USA,QRO-SLP
192,2026-03-13,2026-03-16,2026,3,5,3,0,0,247.8,2912.25,11.75,Celaya,Tier1,7-ARN,Arneses,2965.42,1199,206,993,5.82,Japón,QRO-MQZ
193,2026-05-18,2026-05-27,2026,5,1,9,1,4,266.7,3715.32,13.93,Corregidora,Planta,23-SUS,Suspensión,3508.58,2134,799,1335,2.67,México,QRO-MQZ
194,2022-09-30,2022-10-03,2022,9,5,3,0,0,68.5,1052.84,15.37,San Juan del Río,Tier1,46-SEN,Sensores,4891.28,2915,405,2510,7.2,Japón,QRO-SLP
195,2026-05-03,2026-05-25,2026,5,0,22,1,19,243,2888.77,11.89,León,Taller,65-ELE,Electrónica,4175.41,3316,875,2441,3.79,Japón,QRO-MQZ
196,2026-03-11,2026-03-15,2026,3,3,4,1,1,245.8,3110.31,12.65,San Luis Potosí,Tier1,13-ARN,Arneses,1454.25,4822,879,3943,5.49,Alemania,QRO-CEL
197,2026-05-15,2026-05-19,2026,5,5,4,1,1,279.8,5287.11,18.9,San Juan del Río,Planta,98-FRE,Frenos,1762.7,3662,966,2696,3.79,USA,QRO-MQZ
198,2021-06-09,2021-06-13,2021,6,3,4,1,1,234.7,2374.43,10.12,El Marqués,Taller,82-SUS,Suspensión,998.09,2299,178,2121,12.92,Alemania,QRO-SLP
199,2026-05-07,2026-05-28,2026,5,4,21,1,15,33,649.62,19.69,San Luis Potosí,Distribuidor,89-SEN,Sensores,4357.78,2341,878,1463,2.67,China,QRO-MQZ
200,2026-05-15,2026-05-28,2026,5,5,13,1,7,12.4,115.83,9.34,San Juan del Río,Planta,78-ARN,Arneses,3156.74,4864,828,4036,5.87,USA,QRO-SJR
201,2022-05-30,2022-06-04,2022,5,1,5,1,2,267.4,3640.41,13.61,Querétaro,Planta,61-SUS,Suspensión,1710.59,631,965,-334,0.65,China,QRO-SLP
202,2026-05-21,2026-05-31,2026,5,4,10,1,1,51.9,466.05,8.98,El Marqués,Tier1,85-SEN,Sensores,1521.2,2920,544,2376,5.37,China,QRO-CEL
203,2026-05-17,2026-05-27,2026,5,0,10,1,5,281.2,5459.66,19.42,San Juan del Río,Planta,36-FRE,Frenos,2503.31,2427,781,1646,3.11,México,QRO-SJR
204,2021-11-09,2021-11-12,2021,11,2,3,0,0,78,847.36,10.86,Querétaro,Distribuidor,74-SEN,Sensores,3564.35,956,699,257,1.37,Alemania,QRO-SJR
205,2024-10-02,2024-10-09,2024,10,3,7,1,4,66.9,845.5,12.64,Querétaro,Taller,34-SEN,Sensores,1520,3930,432,3498,9.1,México,QRO-SLP
206,2023-03-31,2023-04-07,2023,3,5,7,1,4,40.1,783.34,19.53,Querétaro,Planta,53-ELE,Electrónica,2503.62,2992,933,2059,3.21,USA,QRO-SLP
207,2023-08-03,2023-08-11,2023,8,4,8,1,5,134.1,1170.7,8.73,Querétaro,Tier1,46-SEN,Sensores,4891.28,2915,405,2510,7.2,Alemania,QRO-MQZ
208,2023-11-27,2023-12-02,2023,11,1,5,1,2,118.3,1454.73,12.3,Querétaro,Distribuidor,72-SEN,Sensores,2907.83,4310,751,3559,5.74,México,QRO-SJR
209,2026-05-01,2026-05-26,2026,5,5,25,1,21,10.9,126.68,11.62,San Luis Potosí,Tier1,100-SEN,Sensores,1884.18,1812,275,1537,6.59,México,QRO-SLP
210,2026-05-10,2026-05-30,2026,5,0,20,1,12,212.9,3788.55,17.79,Celaya,Distribuidor,74-SEN,Sensores,3564.35,956,699,257,1.37,Japón,QRO-MQZ
211,2026-01-24,2026-01-26,2026,1,6,2,0,0,151.3,3015.26,19.93,San Juan del Río,Planta,92-FRE,Frenos,3332.83,2180,940,1240,2.32,USA,QRO-CEL
212,2023-02-16,2023-02-17,2023,2,4,1,0,0,172.8,1536.99,8.89,León,Taller,62-ELE,Electrónica,4147.27,4050,501,3549,8.08,México,QRO-CEL
213,2025-04-08,2025-04-09,2025,4,2,1,0,0,201,3900.25,19.4,Corregidora,Taller,52-FRE,Frenos,1237.74,4520,880,3640,5.14,USA,QRO-CEL
214,2023-09-07,2023-09-14,2023,9,4,7,1,4,132.3,1786.45,13.5,León,Planta,76-ELE,Electrónica,1417.28,705,976,-271,0.72,México,QRO-SLP
215,2023-11-28,2023-12-05,2023,11,2,7,1,4,323.1,2821.55,8.73,El Marqués,Planta,85-FRE,Frenos,2849.37,4143,705,3438,5.88,México,QRO-MQZ
216,2025-05-20,2025-05-23,2025,5,2,3,0,0,122,1347.47,11.04,León,Tier1,14-ELE,Electrónica,1218.61,173,107,66,1.62,China,QRO-MQZ
217,2026-05-05,2026-05-28,2026,5,2,23,1,17,111.1,1270.54,11.44,Querétaro,Planta,21-ELE,Electrónica,2331.02,422,893,-471,0.47,Alemania,QRO-MQZ
218,2021-05-13,2021-05-14,2021,5,4,1,0,0,29.9,284.19,9.5,San Luis Potosí,Taller,25-SUS,Suspensión,2863.6,1207,249,958,4.85,Japón,QRO-MQZ
219,2022-06-19,2022-06-23,2022,6,0,4,1,1,157.7,1276.65,8.1,San Juan del Río,Taller,12-SUS,Suspensión,2011.59,4865,386,4479,12.6,México,QRO-SJR
220,2026-05-06,2026-05-26,2026,5,3,20,1,16,105.5,2044.17,19.38,Querétaro,Tier1,71-FRE,Frenos,3409.21,2240,727,1513,3.08,China,QRO-SJR
221,2023-07-10,2023-07-14,2023,7,1,4,1,1,47.2,781.24,16.55,Celaya,Tier1,78-ELE,Electrónica,2160.49,2923,533,2390,5.48,China,QRO-CEL
222,2026-05-06,2026-05-30,2026,5,3,24,1,16,171.5,2913.27,16.99,Corregidora,Tier1,24-FRE,Frenos,3167.6,1248,407,841,3.07,USA,QRO-SLP
223,2022-01-29,2022-02-04,2022,1,6,6,1,3,90.6,1688.8,18.64,Corregidora,Planta,10-ARN,Arneses,1421.89,2478,555,1923,4.46,China,QRO-CEL
224,2026-05-10,2026-05-27,2026,5,0,17,1,12,14.1,129.13,9.16,Celaya,Distribuidor,45-SUS,Suspensión,2909.13,3021,431,2590,7.01,USA,QRO-CEL
225,2021-03-14,2021-03-18,2021,3,0,4,1,1,203.1,2027.59,9.98,Corregidora,Distribuidor,32-SEN,Sensores,1196.78,3120,728,2392,4.29,USA,QRO-SJR
226,2026-05-22,2026-05-27,2026,5,5,5,0,0,255.8,3248.67,12.7,El Marqués,Taller,7-SEN,Sensores,2046.46,1410,596,814,2.37,USA,QRO-CEL
227,2021-11-02,2021-11-06,2021,11,2,4,1,1,238.8,4237.65,17.75,Corregidora,Distribuidor,55-SUS,Suspensión,105.27,1887,966,921,1.95,México,QRO-SJR
228,2026-03-08,2026-03-12,2026,3,0,4,1,1,255,3743.65,14.68,San Luis Potosí,Tier1,13-FRE,Frenos,1618.96,1055,651,404,1.62,México,QRO-SLP
229,2025-11-10,2025-11-13,2025,11,1,3,0,0,247.6,3912.24,15.8,León,Planta,93-ARN,Arneses,4982.78,4849,464,4385,10.45,China,QRO-SLP
230,2025-12-06,2025-12-11,2025,12,6,5,1,2,295.9,5099.99,17.24,León,Taller,82-ARN,Arneses,1708.12,766,973,-207,0.79,Alemania,QRO-SJR
231,2024-08-20,2024-08-23,2024,8,2,3,0,0,337.2,3937.59,11.68,Celaya,Distribuidor,27-SUS,Suspensión,4748.31,2962,518,2444,5.72,Alemania,QRO-CEL
232,2025-05-31,2025-06-02,2025,5,6,2,0,0,193.6,1797.22,9.28,Celaya,Distribuidor,37-SEN,Sensores,3969.15,3602,841,2761,4.28,USA,QRO-MQZ
233,2026-02-27,2026-03-06,2026,2,5,7,1,4,232.9,2860.29,12.28,El Marqués,Tier1,44-ARN,Arneses,4310.1,1228,335,893,3.67,Japón,QRO-CEL
234,2026-01-01,2026-01-03,2026,1,4,2,0,0,311.3,4909.23,15.77,El Marqués,Planta,14-ARN,Arneses,4946.12,2364,110,2254,21.49,USA,QRO-SLP
235,2024-01-24,2024-01-29,2024,1,3,5,1,2,70.6,1402.78,19.87,León,Tier1,60-ARN,Arneses,4406.3,1,551,-550,0,USA,QRO-SJR
236,2024-11-28,2024-12-03,2024,11,4,5,1,2,328,5918.16,18.04,Celaya,Tier1,18-SEN,Sensores,2642.38,2763,311,2452,8.88,México,QRO-MQZ
237,2025-11-09,2025-11-10,2025,11,0,1,0,0,245.1,2009.41,8.2,San Juan del Río,Planta,17-ARN,Arneses,1311.09,4802,363,4439,13.23,Japón,QRO-SLP
238,2026-05-13,2026-06-01,2026,5,3,19,1,9,301,3836.65,12.75,Corregidora,Distribuidor,9-SUS,Suspensión,3312.62,269,343,-74,0.78,Alemania,QRO-SLP
239,2022-09-30,2022-10-07,2022,9,5,7,1,4,28.8,533.49,18.52,Corregidora,Distribuidor,53-ELE,Electrónica,2503.62,2992,933,2059,3.21,México,QRO-CEL
240,2025-10-18,2025-10-20,2025,10,6,2,0,0,129.5,1838.01,14.19,León,Tier1,17-FRE,Frenos,4203.61,2829,138,2691,20.5,Alemania,QRO-CEL
241,2026-05-24,2026-05-28,2026,5,0,4,0,0,156.1,2624.83,16.82,Corregidora,Tier1,68-SEN,Sensores,3619.25,1156,733,423,1.58,Japón,QRO-SJR
242,2022-09-20,2022-09-21,2022,9,2,1,0,0,209.8,2155.29,10.27,Corregidora,Distribuidor,71-SUS,Suspensión,1916.47,1253,659,594,1.9,Japón,QRO-MQZ
243,2026-05-09,2026-05-26,2026,5,6,17,1,13,16.5,208.25,12.62,Querétaro,Planta,71-ELE,Electrónica,3176.69,1574,322,1252,4.89,Japón,QRO-CEL
244,2024-10-02,2024-10-10,2024,10,3,8,1,5,285.8,3973.7,13.9,Querétaro,Planta,18-ELE,Electrónica,3808.96,3955,122,3833,32.42,Alemania,QRO-SLP
245,2026-05-04,2026-05-25,2026,5,1,21,1,18,134.4,1190.42,8.86,Querétaro,Planta,21-SUS,Suspensión,3922.67,482,217,265,2.22,Alemania,QRO-CEL
246,2023-12-24,2023-12-31,2023,12,0,7,1,4,155.6,3091.68,19.87,León,Tier1,55-FRE,Frenos,3030.18,3583,896,2687,4,USA,QRO-CEL
247,2025-02-13,2025-02-18,2025,2,4,5,1,2,32.8,629.15,19.18,Querétaro,Tier1,50-SUS,Suspensión,1449.41,272,798,-526,0.34,México,QRO-SJR
248,2024-07-16,2024-07-18,2024,7,2,2,0,0,46.6,871.97,18.71,El Marqués,Planta,68-ARN,Arneses,4667.59,2569,343,2226,7.49,Alemania,QRO-MQZ
249,2023-09-18,2023-09-20,2023,9,1,2,0,0,171.8,2973.24,17.31,León,Tier1,9-ELE,Electrónica,3081.81,4325,472,3853,9.16,USA,QRO-MQZ
250,2026-05-11,2026-05-31,2026,5,1,20,1,11,252,4282.57,16.99,Querétaro,Planta,31-SUS,Suspensión,414.84,3309,482,2827,6.87,China,QRO-CEL
251,2022-07-04,2022-07-10,2022,7,1,6,1,3,191.5,1746.21,9.12,León,Tier1,69-SUS,Suspensión,2311.07,1018,914,104,1.11,China,QRO-CEL
252,2023-09-16,2023-09-22,2023,9,6,6,1,3,32.6,459.35,14.09,El Marqués,Taller,43-FRE,Frenos,2378.13,401,657,-256,0.61,Alemania,QRO-SLP
253,2022-10-31,2022-11-08,2022,10,1,8,1,5,259.3,3172.81,12.24,San Luis Potosí,Distribuidor,64-ELE,Electrónica,4488.81,2018,103,1915,19.59,China,QRO-MQZ
254,2023-03-07,2023-03-15,2023,3,2,8,1,5,230.4,4506.4,19.56,El Marqués,Planta,67-ELE,Electrónica,2438.18,3104,587,2517,5.29,México,QRO-MQZ
255,2026-05-14,2026-05-25,2026,5,4,11,1,8,233.6,4394.63,18.81,San Luis Potosí,Taller,31-ARN,Arneses,3016.79,2221,601,1620,3.7,Japón,QRO-MQZ
256,2026-05-07,2026-05-27,2026,5,4,20,1,15,49,429.31,8.76,León,Tier1,85-SUS,Suspensión,2247.84,2925,536,2389,5.46,México,QRO-CEL
257,2026-05-09,2026-05-30,2026,5,6,21,1,13,74.2,1152.69,15.53,Querétaro,Tier1,35-SUS,Suspensión,3998.45,2100,715,1385,2.94,Japón,QRO-MQZ
258,2021-04-08,2021-04-11,2021,4,4,3,0,0,323,5915.28,18.31,San Juan del Río,Tier1,62-SEN,Sensores,61.64,976,325,651,3,Japón,QRO-SJR
259,2024-04-22,2024-04-27,2024,4,1,5,1,2,85.3,1205.38,14.13,Celaya,Taller,15-SEN,Sensores,4743.16,142,448,-306,0.32,México,QRO-MQZ
260,2025-04-14,2025-04-21,2025,4,1,7,1,4,46.5,489.68,10.53,León,Planta,100-SEN,Sensores,1884.18,1812,275,1537,6.59,Japón,QRO-MQZ
261,2026-05-09,2026-06-01,2026,5,6,23,1,13,60.3,623.13,10.33,León,Tier1,91-FRE,Frenos,4291.8,4493,112,4381,40.12,China,QRO-SJR
262,2021-07-16,2021-07-18,2021,7,5,2,0,0,89.7,1577.11,17.58,San Juan del Río,Taller,65-ELE,Electrónica,4175.41,3316,875,2441,3.79,USA,QRO-CEL
263,2023-01-11,2023-01-14,2023,1,3,3,0,0,18,241.56,13.42,Corregidora,Distribuidor,42-SUS,Suspensión,1516.88,2245,576,1669,3.9,Japón,QRO-MQZ
264,2023-01-14,2023-01-21,2023,1,6,7,1,4,94.2,857.14,9.1,Celaya,Tier1,6-SEN,Sensores,1099.61,3877,502,3375,7.72,USA,QRO-SLP
265,2023-05-12,2023-05-18,2023,5,5,6,1,3,329.1,3055.79,9.29,Querétaro,Tier1,69-ELE,Electrónica,1827.32,416,556,-140,0.75,Alemania,QRO-SLP
266,2021-04-29,2021-04-30,2021,4,4,1,0,0,304.7,3400.09,11.16,Querétaro,Tier1,100-ELE,Electrónica,3513.62,1971,804,1167,2.45,Japón,QRO-SJR
267,2026-05-10,2026-05-25,2026,5,0,15,1,12,32.9,639.96,19.45,León,Tier1,24-SUS,Suspensión,712.49,4064,852,3212,4.77,Japón,QRO-SLP
268,2023-04-18,2023-04-24,2023,4,2,6,1,3,328.8,2942.5,8.95,El Marqués,Taller,31-ELE,Electrónica,4149.51,2548,128,2420,19.91,México,QRO-MQZ
269,2021-03-28,2021-04-04,2021,3,0,7,1,4,132,2352.24,17.82,Celaya,Distribuidor,38-FRE,Frenos,2176.42,4632,529,4103,8.76,USA,QRO-MQZ
270,2022-09-29,2022-10-04,2022,9,4,5,1,2,316.3,4501.56,14.23,Corregidora,Distribuidor,79-ELE,Electrónica,359.85,133,141,-8,0.94,Alemania,QRO-CEL
271,2026-05-14,2026-05-19,2026,5,4,5,1,2,242.9,2441.72,10.05,San Luis Potosí,Tier1,13-ARN,Arneses,1454.25,4822,879,3943,5.49,México,QRO-CEL
272,2024-07-25,2024-07-27,2024,7,4,2,0,0,233.2,4052.82,17.38,El Marqués,Tier1,94-SEN,Sensores,3460.4,1180,938,242,1.26,China,QRO-MQZ
273,2025-11-13,2025-11-15,2025,11,4,2,0,0,94.6,1266.65,13.39,Corregidora,Tier1,85-FRE,Frenos,2849.37,4143,705,3438,5.88,Japón,QRO-SLP
274,2024-05-25,2024-05-27,2024,5,6,2,0,0,126.9,1435.75,11.31,San Juan del Río,Planta,5-FRE,Frenos,3547.92,1323,978,345,1.35,China,QRO-MQZ
275,2024-04-28,2024-05-06,2024,4,0,8,1,5,272,2666.04,9.8,Querétaro,Distribuidor,31-ELE,Electrónica,4149.51,2548,128,2420,19.91,China,QRO-SJR
276,2026-05-14,2026-05-26,2026,5,4,12,1,8,198.3,1973,9.95,Corregidora,Distribuidor,16-FRE,Frenos,4639.47,4174,516,3658,8.09,China,QRO-SLP
277,2024-06-01,2024-06-09,2024,6,6,8,1,5,31.6,381.68,12.08,San Juan del Río,Planta,98-ARN,Arneses,3240.05,314,373,-59,0.84,México,QRO-CEL
278,2026-05-19,2026-06-01,2026,5,2,13,1,3,315.6,4711.5,14.93,San Juan del Río,Planta,87-ARN,Arneses,4993.62,4977,367,4610,13.56,China,QRO-SLP
279,2023-02-26,2023-02-27,2023,2,0,1,0,0,120.6,979.58,8.12,San Juan del Río,Tier1,41-FRE,Frenos,402.6,1519,142,1377,10.7,Japón,QRO-MQZ
280,2026-05-13,2026-05-30,2026,5,3,17,1,9,214.4,4286.86,19.99,San Luis Potosí,Tier1,19-SEN,Sensores,1116.53,4535,959,3576,4.73,Alemania,QRO-CEL
281,2026-04-04,2026-04-09,2026,4,6,5,1,2,344,6723.65,19.55,El Marqués,Tier1,68-ARN,Arneses,4667.59,2569,343,2226,7.49,México,QRO-SLP
282,2023-11-09,2023-11-13,2023,11,4,4,1,1,340.7,5493.94,16.13,León,Planta,65-ELE,Electrónica,4175.41,3316,875,2441,3.79,México,QRO-SJR
283,2026-05-14,2026-05-30,2026,5,4,16,1,8,306.7,5693,18.56,León,Planta,55-SUS,Suspensión,105.27,1887,966,921,1.95,Japón,QRO-SLP
284,2026-05-24,2026-05-26,2026,5,0,2,0,0,228.8,2187.4,9.56,El Marqués,Taller,70-SEN,Sensores,1991.74,2888,241,2647,11.98,México,QRO-CEL
285,2022-02-03,2022-02-08,2022,2,4,5,1,2,316.5,5857.75,18.51,Querétaro,Planta,48-ELE,Electrónica,2929.89,2314,767,1547,3.02,China,QRO-MQZ
286,2021-04-16,2021-04-21,2021,4,5,5,1,2,244.2,2706.77,11.08,León,Planta,22-SEN,Sensores,4518.66,3974,785,3189,5.06,Alemania,QRO-CEL
287,2026-05-12,2026-05-29,2026,5,2,17,1,10,129.3,2368.24,18.32,El Marqués,Tier1,56-SUS,Suspensión,4497.66,4064,966,3098,4.21,Alemania,QRO-SLP
288,2024-09-06,2024-09-13,2024,9,5,7,1,4,218.1,2163.58,9.92,El Marqués,Taller,56-ELE,Electrónica,4660.32,2448,510,1938,4.8,China,QRO-SLP
289,2021-07-09,2021-07-13,2021,7,5,4,1,1,296.1,4064.33,13.73,Corregidora,Distribuidor,29-SEN,Sensores,3933.04,3258,672,2586,4.85,Alemania,QRO-SLP
290,2026-05-07,2026-05-29,2026,5,4,22,1,15,51.6,481.44,9.33,León,Taller,81-FRE,Frenos,857.33,1893,403,1490,4.7,China,QRO-CEL
291,2026-05-13,2026-05-29,2026,5,3,16,1,9,270.7,3684.88,13.61,Celaya,Distribuidor,98-ARN,Arneses,3240.05,314,373,-59,0.84,USA,QRO-MQZ
292,2021-01-16,2021-01-18,2021,1,6,2,0,0,183.8,1802.93,9.81,Corregidora,Distribuidor,28-SUS,Suspensión,2679.89,2559,178,2381,14.38,China,QRO-CEL
293,2025-09-23,2025-09-28,2025,9,2,5,1,2,77.2,1230.36,15.94,León,Tier1,76-SEN,Sensores,3690.33,3173,898,2275,3.53,USA,QRO-SJR
294,2026-05-14,2026-05-28,2026,5,4,14,1,8,20.6,384.05,18.64,Celaya,Distribuidor,81-FRE,Frenos,857.33,1893,403,1490,4.7,México,QRO-CEL
295,2021-03-25,2021-04-02,2021,3,4,8,1,5,283.8,2299.51,8.1,San Luis Potosí,Tier1,80-SUS,Suspensión,3018.8,2364,799,1565,2.96,USA,QRO-MQZ
296,2026-05-04,2026-05-31,2026,5,1,27,1,18,170.8,2028.87,11.88,Celaya,Planta,44-ELE,Electrónica,1705.75,4295,341,3954,12.6,Japón,QRO-SLP
297,2021-08-09,2021-08-14,2021,8,1,5,1,2,189.5,2638.29,13.92,Celaya,Distribuidor,8-ARN,Arneses,3605.24,2185,615,1570,3.55,Japón,QRO-SLP
298,2024-05-27,2024-05-31,2024,5,1,4,1,1,199.4,3795.37,19.03,San Luis Potosí,Tier1,37-ARN,Arneses,1422.73,3772,947,2825,3.98,China,QRO-SLP
299,2026-05-02,2026-05-28,2026,5,6,26,1,20,307.4,3026.55,9.85,León,Taller,97-ARN,Arneses,2270.01,2349,327,2022,7.18,México,QRO-MQZ
300,2023-04-01,2023-04-07,2023,4,6,6,1,3,237.1,4357.35,18.38,El Marqués,Tier1,33-SEN,Sensores,4299.55,4446,746,3700,5.96,USA,QRO-SJR
